"","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Outer Sunset",244300,240700,239100,238800,239100,238800,238700,239700,241700,243600,244500,245200,246900,250200,254000,258700,263100,266700,269800,272700,275500,278500,281900,286300,290600,293200,293800,294200,294900,296600,298300,300300,303100,306100,308800,311100,313600,316700,320400,325000,330500,336400,343100,350600,358200,366600,374900,383700,393200,401900,408600,413600,417000,421800,427300,430500,431300,430100,428700,428500,426700,424400,426500,430000,431500,430700,428500,426400,425900,426400,427500,428100,431900,440000,449000,457400,466800,474100,479500,485500,492200,496900,499200,501900,506100,510000,512700,515800,520500,527700,535900,544400,555000,567100,579800,592200,603900,612900,618000,621400,626600,633900,643600,654500,664400,676300,691000,704200,710600,713200,716200,720800,723700,726500,730200,729900,725400,720600,717800,715500,715200,715900,715700,714400,713600,712200,707500,702500,700600,703800,708400,714300,721200,727900,733200,737300,737700,737200,737400,736500,733100,728300,721700,713100,704200,696900,690700,683700,677500,669900,663300,663700,663100,653800,642300,636100,632500,630100,629700,633400,638500,642300,646500,651500,656600,663300,669600,670800,667400,664200,661600,656800,651000,646800,642300,636500,633200,632500,628400,621900,618100,616400,613400,608700,605200,603400,601900,599800,598800,597600,596500,596600,599200,603900,611000,621500,633000,644400,655500,665500,674400,684100,696600,709900,723600,736700,751300,764700,778300,789600,798200,800100,799900,802900,809600,817200,828200,839900,847400,849600,850400,851800,855600,863200,872700,882100,893600,910800,927600
"Portola",201000,202100,203300,205100,207300,209500,211500,213400,214900,216600,218300,219100,219500,221200,223600,226500,229300,232400,235400,238700,241700,245100,248300,251500,253000,253700,254500,256200,256400,255300,255200,257400,260300,263200,265600,267200,269800,274000,278900,283200,287700,294200,302100,310300,318900,328600,337100,343600,349200,355700,361600,365000,367000,368700,368900,367400,365400,362900,362600,365500,368600,367400,366400,371200,379600,386100,389700,392500,397200,403400,408500,410200,413500,422100,431700,436500,440200,443400,445000,445400,445100,444700,446200,449600,453100,456600,460400,467400,475600,481800,490600,504500,519800,532500,542800,553100,563000,567900,569800,571200,572300,575500,581700,588400,594400,601900,611700,621100,627900,635100,642200,648800,655900,664000,668700,670100,671000,672800,675100,678200,684400,692600,696600,694300,691200,690300,688100,682300,677200,676700,678100,680300,682300,684000,687500,692700,695800,696100,694300,687800,677000,666400,655600,642200,628900,618700,609900,599300,587300,578100,574200,575500,576900,574200,569800,565500,558700,550800,546100,545700,546300,546600,549600,555400,560900,565500,570400,573900,575600,574800,572000,567100,563100,560100,555800,551000,549600,548300,543400,538800,537100,534500,531800,532300,534100,533100,530700,529000,527400,525500,523900,522200,522300,526800,533600,541100,549200,557800,563900,567800,571700,577600,584800,591600,601000,614800,632200,647700,661000,670800,678900,686100,691500,695400,700900,708900,718600,725500,725500,722100,718900,717300,718600,723200,727800,733500,740900,752600,763300
"Outer Richmond",299300,297500,297700,297800,296900,296300,297500,299700,302200,304900,306800,307900,309600,312100,314700,317400,320000,321400,322100,324300,327300,329200,330100,331800,334800,338300,342400,346900,351500,355400,358600,361200,364700,369300,374000,377100,380200,382800,384400,386100,390700,398700,409500,420800,432100,445900,461800,478500,492900,504000,511200,519800,529800,539400,544700,548600,551100,550800,550100,552500,554600,556500,559900,561600,560700,562600,564300,563800,564400,568200,568900,565400,562100,561600,562400,565800,571500,576500,581000,587400,593400,595300,596900,601300,609500,621000,636800,652200,662600,664200,665900,670200,673600,673600,677000,686000,697800,704600,707700,714300,727800,741800,753200,762100,773700,791500,812300,827300,832000,831000,827600,821800,813300,812100,815800,815900,811800,807500,801200,795900,798600,811400,824900,828500,825700,822100,817800,816000,816200,817900,820000,823900,828700,835100,842900,852200,857800,856700,855700,857500,853900,843300,833500,824700,811500,793900,777700,767600,763200,762100,762400,762100,766900,778400,788600,791500,789900,782600,769400,755600,748100,746800,746400,745500,744300,743300,742600,741100,737600,734000,731700,729500,727400,725300,723700,722100,720800,718900,713900,706400,700800,698700,699600,702000,704200,705000,702500,699800,699700,699400,696400,694500,698700,709600,722000,731800,739800,748300,758400,769200,777700,783100,789900,800900,820400,845800,870200,890800,909000,922400,928200,932900,939800,953800,974200,995500,1008600,1013600,1024100,1039500,1050300,1053400,1061100,1070500,1076200,1076700,1080500,1097600,1117800
"Inner Sunset",285800,288200,292600,295600,297900,300800,305300,310600,315000,320300,326200,330400,333000,335200,336000,336200,337600,340700,343000,344400,346400,350600,354600,357400,358600,362100,367800,375100,382100,388500,393900,399200,405600,412900,418100,422300,428200,433100,437400,443300,448400,455000,464100,473100,483000,496500,509700,521100,533200,548200,562600,575300,585900,588600,587400,587500,588100,584300,578500,575500,576100,574200,569500,566600,568000,572600,577800,583800,587400,589000,593700,599000,601300,606100,614800,625000,637400,647900,651100,650600,652300,654300,652700,649900,649500,648900,650700,654600,656900,657900,664000,674500,686000,699800,716400,735300,752100,769100,786500,800400,808100,819000,833400,846600,858600,873500,888800,903000,915400,922500,924300,928200,932400,934100,938300,940800,934400,922900,913900,906400,899200,890200,876500,858300,847600,843500,837600,828100,821800,820700,826600,836300,848600,862700,875100,883700,889000,890600,889500,892000,898300,903500,900500,890600,881200,873100,862800,854100,848800,844700,840300,836900,832600,826300,818900,811400,802400,798900,804100,813200,819000,821000,823400,829700,836700,843400,850100,854400,854500,852000,847200,840000,833700,831200,829100,826300,824100,820500,814200,807400,802900,800800,799900,801000,803600,803400,801500,800500,800900,801900,804100,808400,816200,824700,833600,844900,859300,877200,898900,920000,938800,955600,970500,979300,988300,1000900,1020700,1038200,1049500,1055800,1058900,1052700,1048800,1053400,1059400,1069900,1087800,1106100,1121600,1133300,1138800,1142600,1150700,1161300,1171400,1181800,1199800,1229400,1258200
"Outer Parkside",236600,235300,234900,235800,237300,237900,238400,240000,242400,244400,245800,247400,249500,251800,254600,258500,262100,264300,266200,267900,269800,272200,274900,277700,279600,280600,282000,282800,283300,284600,286000,287300,289100,291300,294300,297600,300800,305100,310700,316400,321900,328100,336600,346800,356300,365300,373900,382800,392600,401000,407700,414700,421000,424900,426700,428100,430200,430200,429500,430600,430700,428800,428500,428100,427700,429300,430500,429600,427500,425000,424600,427300,432800,440900,449900,458300,466300,471800,475900,480800,486600,492600,496400,498100,500700,505300,509300,513700,520000,527100,533200,541200,554000,569500,584300,596700,607700,615700,620900,625000,628900,634300,643500,653000,660300,669500,680700,690700,696200,700000,702000,702900,705100,711800,718300,720200,716900,712000,709000,708100,711100,714200,715600,715100,714200,711200,706900,702800,700500,700300,701300,703600,706100,708100,711400,717300,722000,725100,727200,726100,722100,717700,711700,703700,695400,688000,678900,668300,658500,649300,642600,642100,641700,637400,632600,628400,623900,621300,622500,626400,630500,631300,631800,634700,638800,642800,646500,647100,645000,642100,639800,635900,630600,626400,622900,619300,616600,613700,608600,603800,600500,598200,596700,596400,596300,594400,591100,588400,588400,589300,590900,592900,597100,603400,611800,620700,630000,641400,651600,657900,664800,674200,682700,690200,698500,707600,719400,732000,743600,753500,763800,771700,776000,778800,782700,789000,799800,811200,815700,814500,815400,818200,821100,825100,830800,837400,847100,862700,878200
"Russian Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443600,449700,450300,452500,457400,463600,471800,477400,477600,482100,492900,506800,520200,527700,522800,518800,524100,526600,519900,519400,532400,545300,552800,561400,574900,585600,591200,596200,603400,616100,629900,648500,670000,692600,707300,725100,738500,749500,765600,787400,808200,840900,879400,888500,880900,875900,868200,848900,832700,819300,813200,814700,807400,784300,757900,735800,716300,700700,698400,705800,712600,731100,754300,753100,743600,746400,757800,775300,791000,798600,802100,802300,802500,797200,792300,797500,802400,799000,795900,795500,796700,804700,818400,831400,842600,850600,854600,861800,883700,915400,942900,963900,989300,1009300,1019400,1031800,1043800,1056400,1067100,1076800,1088700,1100400,1107100,1115500,1118900,1117700,1115700,1111400,1106300,1096100,1081500,1075300,1071400,1059200,1044100,1034100,1031700,1035100,1041700,1053100,1071700,1091900,1119500,1131400,1117600,1107200,1119900,1134000,1136500,1126600,1114800,1115000,1120400,1121200,1112200,1113700,1122800,1119100,1100500,1088200,1083900,1086100,1086900,1069300,1040600,1021400,1015500,1010000,1008100,1014300,1020800,1024400,1030500,1040200,1047800,1058100,1067300,1065100,1054700,1047500,1044500,1039300,1032000,1026400,1015800,1001300,990200,983200,976800,976700,979800,985500,989700,992300,994000,990900,990600,997600,1005700,1008700,1012000,1008800,1005700,1013300,1033500,1055300,1079400,1099700,1115400,1129100,1136700,1138100,1152000,1178400,1205400,1220300,1224000,1231200,1247500,1260900,1269000,1276800,1297300,1325900,1341800,1344000,1351000,1361900,1369000,1370800,1366500,1359800,1361000,1372200,1384200,1397500,1416100,1445800,1475600
"Hayes Valley",270500,268700,266800,266000,266800,267800,267800,269200,272500,276800,281100,284000,286900,289400,293500,298900,301800,301400,302300,304700,307600,311600,315200,317100,320900,327700,332400,335200,340300,347100,354700,363400,370800,376700,381100,383200,385300,390700,398200,407000,417000,431700,447700,456800,462900,476600,493300,513800,540000,562700,577600,592500,605900,617800,628600,636000,641700,648000,655400,656200,643700,630900,624600,617600,608700,597700,582800,571800,569300,571500,577000,580500,578800,577800,583800,596800,613100,625800,630600,634200,636200,632300,624900,620900,624300,634900,650100,655400,650700,646900,654700,666100,675500,682000,688400,696100,705600,715600,718900,720300,721600,727700,735000,743400,754900,770700,785300,800100,811500,811200,805600,806200,812800,818900,822800,824800,823000,818300,813100,804600,799600,798300,793800,790000,792500,790700,784600,778400,774100,774600,781000,792900,807500,819000,825800,831100,833400,837800,841800,843100,842800,846500,849200,847400,844300,844000,843900,839500,833400,828700,827600,831900,830000,810100,783900,766100,752200,740700,733600,730300,731800,736000,740200,743600,747400,752500,759200,760500,754100,749300,750400,751000,747200,745000,746000,745300,744800,748200,748900,746200,746700,749400,750900,750200,746300,739300,731100,725400,725300,730600,739400,749500,760300,773600,789200,805700,827100,849800,865400,872300,880100,890100,899600,902900,905700,911900,925100,939500,949300,953500,962900,977500,992600,1007200,1023400,1042200,1066700,1083200,1088400,1094500,1102300,1104000,1108200,1120900,1136000,1148800,1163200,1185600,1206700
"Marina",467100,472100,471400,474000,483800,494900,501500,505600,511100,517600,529400,538000,542500,546800,557400,570300,581500,587600,592400,597700,604800,611600,616500,622700,633100,646000,655400,666300,679000,687300,691400,698800,709800,723600,736200,744500,753000,766500,783800,800600,819900,846400,873100,892900,911600,933200,953800,970900,989900,1012700,1032700,1052300,1075300,1089800,1088100,1087500,1091500,1092000,1101200,1123700,1140600,1143200,1147700,1154200,1157900,1162400,1185400,1223700,1268700,1310200,1331200,1324000,1309300,1307300,1318600,1327600,1329800,1345000,1371400,1391800,1392300,1382300,1366200,1354700,1345100,1335700,1317300,1295200,1276600,1261100,1245500,1233300,1232500,1247900,1274700,1305300,1338900,1372200,1401200,1419800,1420800,1411900,1405300,1408700,1422400,1435700,1451500,1474300,1491300,1500200,1508000,1517700,1524700,1530500,1542700,1538200,1509300,1486500,1478200,1463000,1452800,1451200,1452400,1460800,1478800,1494600,1498200,1499800,1507400,1521400,1533700,1558100,1587900,1609100,1619700,1631500,1647200,1665600,1664100,1641000,1620500,1609200,1599400,1582900,1566300,1552700,1540300,1521100,1510200,1504900,1508600,1524600,1530100,1501000,1457800,1418200,1378800,1342400,1312500,1292800,1280700,1274400,1274400,1279700,1287500,1297600,1306100,1309100,1305600,1300700,1298700,1292600,1280400,1270600,1257000,1238300,1229400,1228800,1225000,1223300,1224600,1223800,1226500,1239900,1249200,1247400,1245200,1253500,1267900,1282100,1293100,1309700,1338300,1370300,1401200,1439800,1483100,1519900,1549700,1574600,1588100,1602900,1626000,1652100,1665500,1668800,1676700,1692000,1703200,1701000,1696500,1698000,1708600,1720300,1750200,1788300,1825300,1871000,1908600,1908600,1891800,1886500,1919100,1978600,2029300,2061900,2082100,2081400,2079900
"Van Ness - Civic Center",189400,189200,187500,185900,186900,187800,187600,187800,189700,192600,197200,202600,206600,208700,210700,214900,216000,215100,215900,219200,224600,230100,232800,234200,237500,241000,242500,244900,251500,259200,263500,266300,269500,272000,273200,275200,277000,279400,284700,291200,295400,299800,307700,317200,324000,332200,341300,349700,360500,374300,382400,384700,386000,390300,394700,398000,398400,395400,393800,394300,394000,392800,392900,391800,391600,391600,388900,383700,381500,384800,391300,394400,392200,389100,389800,396500,402600,401900,397900,397200,397000,398600,402100,402300,398700,400800,409100,415900,422200,429300,436800,445100,454800,460700,461400,463300,471200,475900,474600,472100,472000,474200,477300,479000,481800,486900,495100,504300,512100,519900,529600,537300,542600,550300,562300,571100,575900,577800,576400,574700,577600,580800,579800,576900,575000,576500,578200,575700,568400,562900,561800,568500,575500,575900,574300,579100,581600,580500,578600,577400,578800,579500,579500,579900,580600,577400,570800,564500,560400,555000,549200,549600,550700,546400,537800,528100,519400,514800,514000,512700,512100,510700,509300,511500,516000,517200,515100,510300,502800,501200,505900,507000,501600,497000,492700,487900,484000,483000,483300,480500,476500,473300,468300,464000,463800,462900,458600,455600,455600,457500,460500,463600,468600,474400,477500,480100,488400,498100,510100,519000,523500,528000,537300,543100,552600,568500,586100,598100,607200,619000,633300,644100,652600,662700,670800,679800,690100,696800,701700,706500,707700,707000,706000,704300,706200,714400,726700,746200,765900
"Crocker Amazon",208900,207600,207500,208900,210300,210900,211400,211800,212200,213500,215200,217100,219700,223100,225700,227900,230400,233700,237000,240300,243600,246700,248500,249300,250000,250500,250700,251900,252800,252400,251500,251100,250900,252500,255100,256600,255700,256900,260800,266100,270000,274200,279100,286300,295500,304500,312100,320200,328400,335600,340500,343300,345300,349500,354600,358500,359900,358000,357000,358600,359700,357800,357600,358300,361300,366800,373000,375900,377800,381800,387300,391100,397100,407200,419300,430300,438100,440200,441400,445300,448500,449200,452000,456500,460000,462200,464700,468700,477000,486700,495300,503300,513700,523900,529900,536200,546000,555000,559500,561200,561000,563400,569400,577600,586200,597900,610600,620800,627800,635500,641700,650100,661600,672400,677800,682800,689800,695300,699400,703500,708100,712300,715100,715700,715500,712700,706700,698900,693900,694100,696200,698400,704100,711200,717800,723100,722500,718700,716200,710400,698900,687900,678500,667500,653900,639600,624500,608700,595400,586900,581200,577900,571900,560800,549500,541200,532000,522100,516500,516000,517300,518100,520300,524500,529100,533700,537600,539300,539200,540200,540300,537400,531900,526000,521100,518500,517700,515800,511700,507700,506200,503600,499400,496100,495700,496300,495800,493600,493300,495600,499000,502800,506100,509800,515700,522100,528100,535100,543700,552900,561400,569700,577600,583100,587500,594900,607100,621500,634200,643700,648200,646200,643700,646300,651700,657600,669400,684800,697800,705300,711500,715500,721500,730500,740000,746100,753800,769200,785400
"South Beach",262000,258900,254000,252800,255700,258000,260600,263900,269500,276200,282200,286100,291800,296700,299200,299900,300400,303400,307400,310800,315200,321300,326500,334000,341400,346700,352000,357600,361200,363700,365900,369500,373100,376500,379500,380500,381600,388800,401500,415700,428400,442500,462700,485400,504800,519500,528800,534300,542000,553200,564900,571700,577200,584300,592200,598100,604100,603600,603900,613700,623900,629200,637400,651100,662500,666700,652700,629400,607500,598700,591300,580100,569400,569200,573400,583000,591700,591400,587500,585300,583600,583600,582300,576800,574600,576300,579600,582200,586700,591600,597900,609600,624800,635700,654700,683500,706800,714000,707200,694300,687400,689300,695000,698700,698700,700200,706000,713200,715300,715000,720500,727700,732500,735200,744600,764000,789000,807400,816200,818600,822700,826500,823800,817200,810800,809900,809600,804000,798200,800300,807200,815700,822200,826100,829400,833900,839100,844300,845400,840500,835300,833800,833200,830700,830900,836000,843800,847900,849300,851300,853600,849900,838100,820300,800100,782500,770500,762200,756100,751900,745500,737200,734100,737400,738400,734300,731500,731200,728300,726100,728600,734900,738600,740800,743100,747000,755300,766000,770100,764900,761300,759000,752500,743100,739600,740600,743200,747400,753100,762100,770300,774700,785100,804100,819700,832500,846400,857300,866500,878000,889500,902600,916200,931400,947400,960200,974600,994000,1013700,1027500,1039700,1050800,1063700,1074000,1082700,1095800,1110300,1126700,1143500,1155100,1165800,1179600,1181400,1177800,1176700,1178000,1191600,1221300,1247300
"Lower Pacific Heights",286000,280800,278800,280100,281700,281500,278800,277300,279700,282100,284000,285300,286900,287700,290400,294900,299700,305000,312000,319000,324300,325900,328400,336400,348400,358000,366100,373000,378800,382100,385100,389300,394300,398000,403000,409200,412500,412400,413700,418600,426800,438100,449000,455800,463600,477500,489500,496900,509300,528600,549500,567400,582100,590200,593600,598200,603600,604600,609300,619700,628500,626400,616700,618600,638200,652400,657000,658800,651400,647700,656200,656400,647600,652000,659300,654100,642500,642700,649600,656500,656400,655100,649900,652500,657100,665300,675900,676400,664800,657800,653700,656000,671600,690300,697900,697400,697600,696400,690900,690800,695600,697100,702100,708300,717000,723500,730800,739800,751200,757100,764300,774700,781200,785400,789900,789900,786500,782900,776800,773600,780600,785400,782700,779000,777500,774400,774000,773700,774500,778200,787400,799100,803400,799700,796300,794500,794700,803300,811300,808100,797500,789400,785400,780200,776300,779500,784500,783100,778500,768300,753900,749200,744700,731000,717100,703500,683000,666800,661000,661500,659900,656800,656700,661600,671000,681300,688200,692600,697600,700200,702200,704900,708100,707300,702700,699600,700200,701900,697900,691400,687900,688000,685600,682900,681900,681600,680000,679900,682700,687100,693000,701100,712100,722700,729600,739300,758400,782400,798400,806900,816200,827200,837700,848300,858600,867400,879100,891400,901800,902200,895800,892100,897400,908200,919900,932900,949900,967200,985700,1000900,1010900,1036500,1090700,1135100,1143200,1141400,1157100,1185400,1210100
"Eureka Valley - Dolores Heights - Castro",355200,362700,365500,367100,368800,368900,369700,372900,377700,383300,388000,390500,392700,398600,406200,414500,421400,428200,435300,443400,451200,460700,469400,476200,479400,482100,486200,489100,490000,491600,496000,501100,504800,508600,511600,511800,513700,521300,533400,547700,562600,577900,591000,609000,636200,666300,693600,723100,748700,767400,781800,794900,808500,823800,842700,857700,862900,857100,850900,844800,830900,811000,795600,788200,785900,784600,773600,753300,740100,743100,751600,752600,761000,784600,809600,828100,847900,862400,865500,867200,866200,859300,852000,849900,844700,835500,827400,820500,813000,810500,818600,833000,850100,869300,888200,904400,923100,942400,958700,972600,981200,988800,1004700,1018700,1021100,1027800,1044400,1065700,1077200,1080100,1079800,1089000,1104800,1117900,1121200,1121500,1120900,1116300,1109400,1103500,1104300,1104600,1104600,1102300,1100300,1097000,1098600,1104200,1115600,1125100,1133400,1146400,1167000,1186500,1194000,1192500,1190900,1190900,1185500,1176000,1165700,1158500,1148500,1137100,1127400,1119800,1114300,1111300,1106800,1101300,1097200,1097700,1095400,1083500,1065600,1045100,1020800,1003600,997500,991100,979300,967200,958600,952800,955200,964300,974300,977000,976600,979300,981500,976700,967800,965100,967400,971400,975400,978900,975600,967400,962300,961900,962400,964900,973900,981700,986600,995300,1007900,1016300,1028400,1045700,1064400,1082000,1102700,1127200,1155300,1187100,1218500,1237600,1245600,1254400,1266300,1278200,1289200,1295800,1305200,1323200,1342400,1353200,1363600,1376600,1389400,1407000,1428800,1452300,1477400,1501100,1519400,1532300,1541900,1547100,1550700,1554600,1553700,1556400,1576800,1615300,1650300
"Western Addition",267000,249400,231800,224900,223000,220800,218300,216600,218800,221600,224300,228800,233900,237000,241100,248000,255800,258800,258600,260600,263100,264500,267500,269700,275300,288000,303100,315400,326100,332700,335700,341800,348400,349700,348200,348300,351700,358300,364800,366800,369200,377700,389100,392700,395000,400900,403800,402100,408500,421200,435400,441700,434400,420200,417900,428600,443400,455500,464700,470700,470600,464200,455200,459500,480700,505200,514100,512600,510800,515200,524800,533600,533200,530000,532500,539900,550600,559700,561100,556200,553400,553500,553500,557600,565100,573100,584800,587300,572500,561800,567200,581100,594200,603700,610000,614900,621800,629400,635100,637100,641500,650300,658800,655600,643500,634900,635800,646300,658400,666200,661800,659800,663500,666600,668800,679600,692600,696000,698500,696000,687400,680900,680500,674000,668100,665000,661000,653700,648400,650000,652500,657000,671300,685300,691500,699500,701800,696400,689900,682600,675300,674800,670700,659800,649200,646700,646300,641800,639600,642300,647200,655900,656000,640200,624600,611000,592500,574000,563700,559100,556000,550600,547700,551200,559600,567300,570000,570600,571600,573800,574600,571700,564900,557900,552000,548200,548400,550500,549600,546900,546400,546800,546100,550000,559900,568100,569500,567200,567200,570800,576000,581400,587800,594200,602000,609700,619300,633500,646400,652100,658500,666300,674000,680300,689400,698900,708700,716200,723500,730900,735900,732800,723800,715700,712400,714800,722400,730500,736000,739600,742000,741300,740400,744100,751600,765200,785300,813400,838500
"Potrero Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277200,278500,279200,283000,287000,289900,291200,293900,298600,303700,307900,314000,320900,324800,326000,327300,331300,335700,340300,344800,348000,350600,354800,360800,364700,365500,366500,372200,380100,386100,390800,399300,412500,426700,441700,458600,475100,491200,505400,518500,534700,556300,576400,590500,602900,614600,620600,622000,625800,629500,628600,624100,615400,601500,590100,584400,578200,568400,557600,548900,540400,528900,521200,524100,532600,543000,553600,559200,557900,555200,551700,548500,548100,553100,557800,560500,563100,571300,580700,583900,582700,585100,593200,603800,614700,623900,633400,637300,635300,631300,629900,635700,652800,675500,696300,713400,731200,748700,760400,767200,775500,783300,789100,794600,797300,799600,805100,809700,808600,804500,800200,800300,804600,805400,798900,790100,783300,772900,763600,764300,771700,781000,795400,812400,825600,836000,844400,851600,855100,856600,853500,846800,839100,831900,823700,812100,794900,778000,766500,758600,755200,755100,751400,741700,731100,723500,717400,713000,710700,712700,719700,728900,735800,740700,747300,755900,762800,763200,758700,755200,756300,755900,752300,747900,744400,740400,738000,736800,733500,727700,726300,729900,733100,734900,738200,741400,743600,745300,744500,738800,734300,737300,743800,751000,758900,766500,772200,777100,783600,796000,813700,831900,846900,856200,864400,877800,895100,910500,926200,946300,964400,975600,986400,1002300,1017600,1038600,1065400,1083100,1090500,1101500,1115000,1121900,1125700,1130900,1138500,1150000,1173800,1201000,1221600
"Outer Mission",206900,204200,205000,205300,202700,199300,197600,197600,199400,201600,202400,204800,208100,210300,211100,213800,217800,221900,225700,228500,229600,231100,233200,234300,234900,236000,237100,238500,240000,241000,241600,243900,247100,249800,251700,253300,254900,257800,261700,265400,268900,273300,279000,286800,296500,305400,312000,319000,327600,336400,343000,348000,352400,355400,356800,358200,359000,358300,359700,363100,362200,355800,353000,356300,360800,367300,375500,378700,378800,383700,393300,402000,411600,424900,439400,452500,463400,468300,469700,473400,476900,476900,475300,473100,472800,474000,475300,477200,484400,495100,506300,516400,527700,536100,541100,548400,560500,572800,579800,581800,580900,583000,589600,599000,607600,619100,633400,644800,650400,656400,663300,667800,674700,681600,682000,681500,685600,687100,688400,692800,697300,701500,704700,704400,701900,701700,700200,694500,688800,690500,691000,689900,694600,700300,700800,701400,699800,693200,689000,684700,675900,665200,656900,646300,632700,618300,606400,596600,586500,576400,568400,564800,564500,563100,558500,552900,546200,537500,532100,531000,532400,534300,535200,534500,533300,535000,539000,543400,545200,546500,546500,546000,545400,545200,545500,545700,543600,537800,531500,526400,521900,516900,512900,511200,510400,508500,506900,508100,511400,513500,515100,515700,515900,517400,521300,526600,532600,540700,549700,557100,561100,565700,570200,575800,585100,598900,616700,632700,645500,652200,654900,654700,657400,661000,663900,667600,679300,695700,706300,708400,709200,713900,722200,733100,744500,754900,768200,786200,801600
"North Panhandle",308500,315700,319300,321200,319100,313400,307800,307200,307200,306000,308800,314400,318000,320400,323800,327700,330100,328200,325100,325300,326500,329100,335000,340300,342900,343300,342000,343900,348900,355000,363700,374700,385400,396400,405400,408700,408400,406900,407000,412600,422800,438300,455600,468900,478100,492800,504200,511100,514800,522100,534300,548600,553000,549300,549400,555000,556600,554200,557300,561200,563900,565700,566800,562400,566100,579300,590200,590200,600000,610400,609300,599200,598300,605600,617700,628900,643200,654500,654000,649700,646000,647100,656400,671300,684400,700400,717200,727200,727400,722700,723500,731800,738200,739900,737800,738700,743700,748700,745200,738400,733000,736700,748500,760100,768500,778700,791200,807200,818000,813200,806700,812000,821200,827100,826900,822400,820200,819000,817600,814800,811700,809500,807500,806600,809700,810700,809600,809900,812800,818100,822800,825200,828800,835400,842800,845800,842900,840300,837300,830900,825000,828900,840700,847900,849400,854300,857400,852800,844800,838100,836700,842800,837600,813700,786100,767900,753900,742800,733600,729900,731300,733000,733700,735200,739200,744400,750400,754800,756100,756600,760300,764100,765400,765700,764600,762600,761200,758200,748600,736200,728400,724100,720000,716800,714600,713300,713500,714600,718200,726600,738500,749400,761100,771700,779800,790800,807300,823000,833100,841700,853100,867300,881400,893500,904500,914800,930300,942900,948900,951700,959400,967500,979200,992200,1002600,1019200,1041700,1060500,1076100,1093600,1107100,1118600,1132700,1148400,1161100,1173200,1190300,1211600,1230000
